molecule_name,score
rxn:2:73830:134530,0.11605004642320715
rxn:2:166916:151136,0.11602400911265406
rxn:2:118285:169604,0.11601805892483942
rxn:2:145788:89838,0.11600217342376709
rxn:2:89710:87651,0.11599383354187012
rxn:2:135979:138839,0.1159764106074969
rxn:2:145788:154249,0.11597635916301183
rxn:2:145788:142273,0.11591734417847224
rxn:2:169659:108287,0.11587039323953482
rxn:2:89710:95550,0.11585166454315185
rxn:2:139810:85686,0.11580366144577663
rxn:2:112914:80888,0.11579357223077254
rxn:2:95640:166287,0.11573922832806906
rxn:2:138608:149170,0.1157219123840332
rxn:2:126818:118774,0.11564641197522481
rxn:2:66651:141988,0.11560216426849365
rxn:2:119048:73041,0.11558144200931895
rxn:2:145788:172618,0.11557265903268542
rxn:2:166916:119666,0.11554947137832641
rxn:2:110995:165969,0.11553130684227779
rxn:2:169659:142273,0.11552253034379747
rxn:2:109375:169537,0.11552165911115449
rxn:2:117866:141988,0.11549605429172516
rxn:2:130370:154249,0.1154543528190026
rxn:2:117866:113963,0.1154494829799818
rxn:2:127547:133432,0.11544375896453857
