name,score
rxn:2:78981:142183,0.15024329800354808
rxn:2:107104:142183,0.13796687126159668
rxn:2:88686:171231,0.1343385696411133
rxn:1:41805:5553,0.10802029818296432
rxn:2:110352:171179,0.12453734247308028
rxn:2:86811:169412,0.13203902244567872
rxn:2:97900:169594,0.1466182541847229
rxn:2:77560:171492,0.12899088859558105
rxn:1:45229:38380,0.1404883108640972
rxn:2:98749:171231,0.14482595026493073
rxn:2:114592:170060,0.138282577196757
rxn:2:128114:169412,0.13979097775050572
rxn:2:131517:170060,0.1496844456113618
rxn:2:67187:171231,0.13574501514434814
rxn:2:120936:169305,0.11958943422024067
rxn:2:122923:169412,0.13308820327123005
rxn:2:141397:171572,0.1267327524366833
rxn:2:107302:169305,0.13416034203988533
rxn:2:155876:142183,0.14931755907395305
rxn:2:86811:170060,0.14528576930363973
rxn:2:93644:147222,0.14676608728325885
rxn:2:141397:170926,0.1310683772677467
rxn:2:139656:70192,0.1419742852449417
rxn:2:110352:170668,0.15487745262327648
rxn:2:141397:170891,0.12861723370022243
rxn:2:120564:170060,0.13364875316619873
rxn:2:141238:94314,0.12171193050301593
rxn:2:141397:172864,0.14308107982982288
rxn:2:138255:123403,0.14712728063265482
rxn:2:109607:172062,0.1147887176937527
rxn:2:67380:139570,0.1435838250013498
rxn:2:142513:142183,0.12624541709297582
rxn:2:141397:156943,0.14476417832904392
rxn:2:127440:147222,0.1386251916056094
rxn:2:141544:169305,0.1454966244874177
rxn:2:105340:172751,0.12903545223749602
rxn:2:93644:170374,0.13187559292866632
rxn:2:114505:170060,0.12916375089574744
rxn:2:74082:172375,0.14649748802185059
rxn:2:132946:169810,0.14049287353243148
rxn:2:70440:169412,0.14379827678203583
rxn:2:68410:171231,0.15327714107654714
rxn:2:128745:170060,0.14355116305143936
rxn:2:141397:171847,0.12488513901120141
rxn:2:110352:166766,0.14560286998748778
rxn:2:71204:123403,0.13235106815894446
rxn:2:141397:139724,0.14104660247501574
rxn:2:130128:147222,0.1283730994100156
rxn:2:92660:169412,0.13740152759211405
rxn:2:81821:171231,0.12279209265342125
rxn:1:45220:661,0.14399320514578567
rxn:2:124198:128669,0.12935146041538403
rxn:2:167592:94661,0.1225005961381472
rxn:2:79984:171246,0.13311098681555855
rxn:2:141397:112163,0.13720727761586507
rxn:2:91310:171231,0.12885808061670373
rxn:2:103216:170060,0.1335863890471282
rxn:2:125874:142724,0.159808882077535
rxn:2:92897:170060,0.13289283854620798
rxn:2:100097:110334,0.13715534687042236
rxn:2:70925:123403,0.1084264672320822
rxn:2:141397:173261,0.12770316430500575
rxn:2:139485:169305,0.12077685273610629
rxn:1:65513:28956,0.12677565864894702
rxn:2:116949:83009,0.14972234623772757
rxn:2:119366:94314,0.13902382850646972
rxn:2:133540:142183,0.13804945875616634
rxn:2:144636:170060,0.14163582940255443
rxn:2:142033:118142,0.13633998235066733
rxn:2:104748:152446,0.11498002707958221
rxn:2:93066:171231,0.1264961234160832
rxn:2:111346:113826,0.10249906519184941
rxn:2:131711:171231,0.14515746964348686
rxn:2:118635:170060,0.1412462304378378
rxn:2:141397:65814,0.13626404479146004
rxn:2:73951:169305,0.1304400104742784
rxn:2:140276:170060,0.13170895753083406
rxn:2:125578:169412,0.1414320985476176
rxn:2:67187:171179,0.11155949727348659
rxn:2:126579:149524,0.15263522624969483
rxn:2:81212:130267,0.1480561705196605
rxn:2:92623:83817,0.14000790459769114
rxn:2:131711:170801,0.13008467427321843
rxn:2:67380:123403,0.13375966787338256
rxn:2:129600:169412,0.13866473888528758
rxn:2:137534:152446,0.11552706112464269
rxn:2:164315:170060,0.13104957522767963
rxn:2:80433:170060,0.14763091619198138
rxn:2:66093:142183,0.12446660995483398
rxn:2:130128:171492,0.11494665042213771
rxn:2:86811:170858,0.14570173518411045
rxn:1:45229:12105,0.15828285614649454
rxn:2:74393:169412,0.1244479106820148
rxn:2:127751:171231,0.11095426559448242
rxn:2:140868:152446,0.10813376638624403
rxn:1:45220:38380,0.13843573394574618
rxn:2:124693:169305,0.1286480669622068
rxn:2:141544:172893,0.12828178538216484
rxn:1:65513:28813,0.13382364312807718
rxn:2:117731:123403,0.15243266820907592
rxn:2:135450:170801,0.11478313377925328
rxn:2:141397:169560,0.13726029270573667
rxn:2:160401:156984,0.14339313583989297
rxn:2:101439:156984,0.1490549828324999
